"study_id","grid_type","spec_id","d","d_pub","delta"
"free_PMC6733445","principled",30,0.0910923357729172,0.139107858844089,-0.0480155230711721
"free_PMC6733445","principled",31,0.0928468117374411,0.139107858844089,-0.0462610471066482
"free_PMC6733445","principled",32,0.0972313419479354,0.139107858844089,-0.0418765168961539
"free_PMC6733445","principled",33,0.0936324607952206,0.139107858844089,-0.0454753980488687
"free_PMC6733445","principled",34,0.0785522757644721,0.139107858844089,-0.0605555830796172
"free_PMC6733445","principled",35,0.0597181774541574,0.139107858844089,-0.0793896813899319
"free_PMC6733445","principled",36,0.0752668490613692,0.139107858844089,-0.0638410097827201
"free_PMC6733445","defensible",1,0.095181871330815,0.139107858844089,-0.0439259875132743
"free_PMC6733445","defensible",2,0.0721587775095768,0.139107858844089,-0.0669490813345125
"free_PMC6733445","defensible",3,0.0910923357729172,0.139107858844089,-0.0480155230711721
"free_PMC6733445","defensible",4,0.0928468117374411,0.139107858844089,-0.0462610471066482
"free_PMC6733445","defensible",5,0.0972313419479354,0.139107858844089,-0.0418765168961539
"free_PMC6733445","defensible",6,0.0936324607952206,0.139107858844089,-0.0454753980488687
"free_PMC6733445","defensible",7,0.0785522757644721,0.139107858844089,-0.0605555830796172
"free_PMC6733445","defensible",8,0.0597181774541574,0.139107858844089,-0.0793896813899319
"free_PMC6733445","defensible",9,0.0752668490613692,0.139107858844089,-0.0638410097827201
"free_PMC6733445","defensible",10,0.113088720350771,0.139107858844089,-0.0260191384933183
"free_PMC6733445","defensible",11,0.0660422623486082,0.139107858844089,-0.0730655964954811
"free_PMC6733445","defensible",12,0.0991375307895926,0.139107858844089,-0.0399703280544967
"free_PMC6733445","defensible",13,0.116928004593053,0.139107858844089,-0.0221798542510363
"free_PMC6733445","defensible",15,0.104725269299096,0.139107858844089,-0.0343825895449933
"free_PMC6733445","defensible",16,0.101509335130271,0.139107858844089,-0.0375985237138183
"free_PMC6733445","defensible",17,0.0562302659484063,0.139107858844089,-0.082877592895683
"free_PMC6733445","defensible",18,0.0878730371376668,0.139107858844089,-0.0512348217064225
"free_PMC6733445","defensible",19,0.095181871330815,0.139107858844089,-0.0439259875132743
"free_PMC6733445","defensible",20,0.0721587775095768,0.139107858844089,-0.0669490813345125
"free_PMC6733445","defensible",21,0.0910923357729172,0.139107858844089,-0.0480155230711721
"free_PMC6733445","defensible",22,0.0928468117374411,0.139107858844089,-0.0462610471066482
"free_PMC6733445","defensible",23,0.0972313419479354,0.139107858844089,-0.0418765168961539
"free_PMC6733445","defensible",24,0.0936324607952206,0.139107858844089,-0.0454753980488687
"free_PMC6733445","defensible",25,0.0785522757644721,0.139107858844089,-0.0605555830796172
"free_PMC6733445","defensible",26,0.0597181774541574,0.139107858844089,-0.0793896813899319
"free_PMC6733445","defensible",27,0.0752668490613692,0.139107858844089,-0.0638410097827201
"free_PMC6733445","defensible",28,0.095181871330815,0.139107858844089,-0.0439259875132743
"free_PMC6733445","defensible",29,0.0721587775095768,0.139107858844089,-0.0669490813345125
"free_PMC6733445","defensible",30,0.0910923357729172,0.139107858844089,-0.0480155230711721
"free_PMC6733445","defensible",31,0.0928468117374411,0.139107858844089,-0.0462610471066482
"free_PMC6733445","defensible",32,0.0972313419479354,0.139107858844089,-0.0418765168961539
"free_PMC6733445","defensible",33,0.0936324607952206,0.139107858844089,-0.0454753980488687
"free_PMC6733445","defensible",34,0.0785522757644721,0.139107858844089,-0.0605555830796172
"free_PMC6733445","defensible",35,0.0597181774541574,0.139107858844089,-0.0793896813899319
"free_PMC6733445","defensible",36,0.0752668490613692,0.139107858844089,-0.0638410097827201
"free_PMC6733445","defensible",37,0.072957765927294,0.139107858844089,-0.0661500929167953
"free_PMC6733445","defensible",38,0.103359213149338,0.139107858844089,-0.0357486456947513
"free_PMC6733445","defensible",39,0.0784057831686304,0.139107858844089,-0.0607020756754589
"free_PMC6733445","defensible",40,0.0715159079597231,0.139107858844089,-0.0675919508843662
"free_PMC6733445","defensible",41,0.125357338000209,0.139107858844089,-0.0137505208438803
"free_PMC6733445","defensible",42,0.0812656309165854,0.139107858844089,-0.0578422279275039
"free_PMC6733445","defensible",43,0.0628798690921982,0.139107858844089,-0.0762279897518911
"free_PMC6733445","defensible",44,0.0946475253003931,0.139107858844089,-0.0444603335436962
"free_PMC6733445","defensible",45,0.0685210660285576,0.139107858844089,-0.0705867928155317
"free_PMC6733445","defensible",46,0.0810066731090696,0.139107858844089,-0.0581011857350197
"free_PMC6733445","defensible",47,0.101393144435219,0.139107858844089,-0.0377147144088703
"free_PMC6733445","defensible",48,0.082663341057328,0.139107858844089,-0.0564445177867613
"free_PMC6733445","defensible",49,0.0826534120266934,0.139107858844089,-0.0564544468173959
"free_PMC6733445","defensible",51,0.0871231212024214,0.139107858844089,-0.0519847376416679
"free_PMC6733445","defensible",52,0.0720936742854332,0.139107858844089,-0.0670141845586561
"free_PMC6733445","defensible",53,0.0939202812598586,0.139107858844089,-0.0451875775842307
"free_PMC6733445","defensible",54,0.0749406178978387,0.139107858844089,-0.0641672409462506
"free_PMC6733445","defensible",55,0.072957765927294,0.139107858844089,-0.0661500929167953
"free_PMC6733445","defensible",56,0.103359213149338,0.139107858844089,-0.0357486456947513
"free_PMC6733445","defensible",57,0.0784057831686304,0.139107858844089,-0.0607020756754589
"free_PMC6733445","defensible",58,0.0715159079597231,0.139107858844089,-0.0675919508843662
"free_PMC6733445","defensible",59,0.125357338000209,0.139107858844089,-0.0137505208438803
"free_PMC6733445","defensible",60,0.0812656309165854,0.139107858844089,-0.0578422279275039
"free_PMC6733445","defensible",61,0.0628798690921982,0.139107858844089,-0.0762279897518911
"free_PMC6733445","defensible",62,0.0946475253003931,0.139107858844089,-0.0444603335436962
"free_PMC6733445","defensible",63,0.0685210660285576,0.139107858844089,-0.0705867928155317
"free_PMC6733445","defensible",64,0.094134143213187,0.139107858844089,-0.0449737156309023
"free_PMC6733445","defensible",65,0.124535590435231,0.139107858844089,-0.0145722684088583
"free_PMC6733445","defensible",66,0.10061998817975,0.139107858844089,-0.0384878706643393
"free_PMC6733445","defensible",67,0.0835672986434484,0.139107858844089,-0.0555405602006409
"free_PMC6733445","defensible",68,0.137408728683934,0.139107858844089,-0.0016991301601553
"free_PMC6733445","defensible",69,0.0948496356573448,0.139107858844089,-0.0442582231867445
"free_PMC6733445","defensible",70,0.0885100401541204,0.139107858844089,-0.0505978186899689
"free_PMC6733445","defensible",71,0.120277696362315,0.139107858844089,-0.0188301624817743
"free_PMC6733445","defensible",72,0.0957953316834115,0.139107858844089,-0.0433125271606778
"free_PMC6733445","defensible",73,-0.0302479482152056,0.139107858844089,-0.169355807059295
"free_PMC6733445","defensible",74,0.122032849579241,0.139107858844089,-0.0170750092648483
"free_PMC6733445","defensible",75,-0.0146783193678974,0.139107858844089,-0.153786178211987
"free_PMC6733445","defensible",76,-0.0604783554858417,0.139107858844089,-0.199586214329931
"free_PMC6733445","defensible",78,-0.0502691914894437,0.139107858844089,-0.189377050333533
"free_PMC6733445","defensible",79,-0.00935021314245901,0.139107858844089,-0.148458071986548
"free_PMC6733445","defensible",80,0.111032060585154,0.139107858844089,-0.0280757982589353
"free_PMC6733445","defensible",81,0.0127951879736738,0.139107858844089,-0.126312670870416
"free_PMC6733445","defensible",82,0.094134143213187,0.139107858844089,-0.0449737156309023
"free_PMC6733445","defensible",83,0.124535590435231,0.139107858844089,-0.0145722684088583
"free_PMC6733445","defensible",84,0.10061998817975,0.139107858844089,-0.0384878706643393
"free_PMC6733445","defensible",85,0.0835672986434484,0.139107858844089,-0.0555405602006409
"free_PMC6733445","defensible",86,0.137408728683934,0.139107858844089,-0.0016991301601553
"free_PMC6733445","defensible",87,0.0948496356573448,0.139107858844089,-0.0442582231867445
"free_PMC6733445","defensible",88,0.0885100401541204,0.139107858844089,-0.0505978186899689
"free_PMC6733445","defensible",89,0.120277696362315,0.139107858844089,-0.0188301624817743
"free_PMC6733445","defensible",90,0.0957953316834115,0.139107858844089,-0.0433125271606778
"free_PMC6733445","defensible",91,0.094134143213187,0.139107858844089,-0.0449737156309023
"free_PMC6733445","defensible",92,0.124535590435231,0.139107858844089,-0.0145722684088583
"free_PMC6733445","defensible",93,0.10061998817975,0.139107858844089,-0.0384878706643393
"free_PMC6733445","defensible",94,0.0835672986434484,0.139107858844089,-0.0555405602006409
"free_PMC6733445","defensible",95,0.137408728683934,0.139107858844089,-0.0016991301601553
"free_PMC6733445","defensible",96,0.0948496356573448,0.139107858844089,-0.0442582231867445
"free_PMC6733445","defensible",97,0.0885100401541204,0.139107858844089,-0.0505978186899689
"free_PMC6733445","defensible",98,0.120277696362315,0.139107858844089,-0.0188301624817743
"free_PMC6733445","defensible",99,0.0957953316834115,0.139107858844089,-0.0433125271606778
